,MAE,RMSE,Model,Dataset,Type
762,11.908700105406586,18.4253418557503,GRU,Alcohol,Nomothetic
763,13.438629760420572,22.624638661291417,GRU,Alcohol,Nomothetic
764,23.049778588274695,27.23808805625364,GRU,Alcohol,Nomothetic
765,8.763115206547228,11.53801043335476,GRU,Alcohol,Nomothetic
766,4.544441457452076,5.624609936854935,GRU,Alcohol,Nomothetic
767,12.052076518230932,15.852601593340726,GRU,Alcohol,Nomothetic
768,8.914739121623562,12.09224651887594,GRU,Alcohol,Nomothetic
769,8.433498904820029,11.90916957733244,GRU,Alcohol,Nomothetic
770,14.70546079237713,20.06706729896811,GRU,Alcohol,Nomothetic
771,6.517502695397819,12.68544191856003,GRU,Alcohol,Nomothetic
772,15.65836826711893,21.529307791321017,GRU,Alcohol,Nomothetic
773,4.345851476913022,6.320899936165166,GRU,Alcohol,Nomothetic
774,13.033407309148426,19.065067816050774,GRU,Alcohol,Nomothetic
775,10.394664348740326,14.95561669790885,GRU,Alcohol,Nomothetic
776,15.709905967762994,22.017337518224693,GRU,Alcohol,Nomothetic
